current_date,name,length(interacciones)
date ('1969-12-31 19:00:35'),people25,2
date ('1969-12-31 19:00:35'),people26,0
date ('1969-12-31 19:00:35'),people126,0
date ('1969-12-31 19:00:35'),people161,0
date ('1969-12-31 19:00:35'),people111,4
date ('1969-12-31 19:00:35'),people75,2
date ('1969-12-31 19:00:35'),people150,0
date ('1969-12-31 19:00:35'),people127,2
date ('1969-12-31 19:00:35'),people100,5
date ('1969-12-31 19:00:35'),people76,0
date ('1969-12-31 19:00:35'),people27,0
date ('1969-12-31 19:00:35'),people101,0
date ('1969-12-31 19:00:35'),people151,4
date ('1969-12-31 19:00:35'),people77,0
date ('1969-12-31 19:00:35'),people128,1
date ('1969-12-31 19:00:35'),people28,2
date ('1969-12-31 19:00:35'),people152,2
date ('1969-12-31 19:00:35'),people102,0
date ('1969-12-31 19:00:35'),people29,0
date ('1969-12-31 19:00:35'),people129,5
date ('1969-12-31 19:00:35'),people78,1
date ('1969-12-31 19:00:35'),people153,0
date ('1969-12-31 19:00:35'),people103,3
date ('1969-12-31 19:00:35'),people79,0
date ('1969-12-31 19:00:35'),people30,1
date ('1969-12-31 19:00:35'),people130,0
date ('1969-12-31 19:00:35'),people154,2
date ('1969-12-31 19:00:35'),people104,2
date ('1969-12-31 19:00:35'),people80,1
date ('1969-12-31 19:00:35'),people18,1
date ('1969-12-31 19:00:35'),people105,1
date ('1969-12-31 19:00:35'),people155,0
date ('1969-12-31 19:00:35'),people68,2
date ('1969-12-31 19:00:35'),people19,3
date ('1969-12-31 19:00:35'),people56,0
date ('1969-12-31 19:00:35'),people6,1
date ('1969-12-31 19:00:35'),people12,1
date ('1969-12-31 19:00:35'),people7,0
date ('1969-12-31 19:00:35'),people57,0
date ('1969-12-31 19:00:35'),people69,2
date ('1969-12-31 19:00:35'),people13,1
date ('1969-12-31 19:00:35'),people20,1
date ('1969-12-31 19:00:35'),people58,1
date ('1969-12-31 19:00:35'),people8,1
date ('1969-12-31 19:00:35'),people14,3
date ('1969-12-31 19:00:35'),people21,1
date ('1969-12-31 19:00:35'),people70,0
date ('1969-12-31 19:00:35'),people9,0
date ('1969-12-31 19:00:35'),people59,1
date ('1969-12-31 19:00:35'),people71,2
date ('1969-12-31 19:00:35'),people15,0
date ('1969-12-31 19:00:35'),people22,2
date ('1969-12-31 19:00:35'),people10,1
date ('1969-12-31 19:00:35'),people60,3
date ('1969-12-31 19:00:35'),people16,0
date ('1969-12-31 19:00:35'),people23,3
date ('1969-12-31 19:00:35'),people11,0
date ('1969-12-31 19:00:35'),people72,4
date ('1969-12-31 19:00:35'),people61,0
date ('1969-12-31 19:00:35'),people17,0
date ('1969-12-31 19:00:35'),people24,1
date ('1969-12-31 19:00:35'),people0,1
date ('1969-12-31 19:00:35'),people73,0
date ('1969-12-31 19:00:35'),people50,2
date ('1969-12-31 19:00:35'),people62,0
date ('1969-12-31 19:00:35'),people74,3
date ('1969-12-31 19:00:35'),people51,1
date ('1969-12-31 19:00:35'),people1,2
date ('1969-12-31 19:00:35'),people63,0
date ('1969-12-31 19:00:35'),people64,0
date ('1969-12-31 19:00:35'),people2,0
date ('1969-12-31 19:00:35'),people52,2
date ('1969-12-31 19:00:35'),people65,2
date ('1969-12-31 19:00:35'),people3,1
date ('1969-12-31 19:00:35'),people53,3
date ('1969-12-31 19:00:35'),people54,0
date ('1969-12-31 19:00:35'),people4,0
date ('1969-12-31 19:00:35'),people66,0
date ('1969-12-31 19:00:35'),people67,2
date ('1969-12-31 19:00:35'),people176,2
date ('1969-12-31 19:00:35'),people5,0
date ('1969-12-31 19:00:35'),people177,2
date ('1969-12-31 19:00:35'),people178,1
date ('1969-12-31 19:00:35'),people179,0
date ('1969-12-31 19:00:35'),people180,2
date ('1969-12-31 19:00:35'),people55,0
date ('1969-12-31 19:00:36'),people43,0
date ('1969-12-31 19:00:36'),people193,2
date ('1969-12-31 19:00:36'),people93,1
date ('1969-12-31 19:00:36'),people18,1
date ('1969-12-31 19:00:36'),people68,2
date ('1969-12-31 19:00:36'),people31,0
date ('1969-12-31 19:00:36'),people56,0
date ('1969-12-31 19:00:36'),people62,0
date ('1969-12-31 19:00:36'),people19,3
date ('1969-12-31 19:00:36'),people94,3
date ('1969-12-31 19:00:36'),people194,2
date ('1969-12-31 19:00:36'),people69,2
date ('1969-12-31 19:00:36'),people32,2
date ('1969-12-31 19:00:36'),people63,0
date ('1969-12-31 19:00:36'),people57,0
date ('1969-12-31 19:00:36'),people20,1
date ('1969-12-31 19:00:36'),people195,2
date ('1969-12-31 19:00:36'),people70,0
date ('1969-12-31 19:00:36'),people33,4
date ('1969-12-31 19:00:36'),people64,0
date ('1969-12-31 19:00:36'),people58,1
date ('1969-12-31 19:00:36'),people95,0
date ('1969-12-31 19:00:36'),people196,1
date ('1969-12-31 19:00:36'),people21,1
date ('1969-12-31 19:00:36'),people71,2
date ('1969-12-31 19:00:36'),people34,1
date ('1969-12-31 19:00:36'),people65,1
date ('1969-12-31 19:00:36'),people96,4
date ('1969-12-31 19:00:36'),people59,1
date ('1969-12-31 19:00:36'),people197,1
date ('1969-12-31 19:00:36'),people22,2
date ('1969-12-31 19:00:36'),people35,0
date ('1969-12-31 19:00:36'),people66,0
date ('1969-12-31 19:00:36'),people97,2
date ('1969-12-31 19:00:36'),people72,4
date ('1969-12-31 19:00:36'),people60,3
date ('1969-12-31 19:00:36'),people198,2
date ('1969-12-31 19:00:36'),people36,1
date ('1969-12-31 19:00:36'),people23,3
date ('1969-12-31 19:00:36'),people67,2
date ('1969-12-31 19:00:36'),people73,0
date ('1969-12-31 19:00:36'),people98,1
date ('1969-12-31 19:00:36'),people61,0
date ('1969-12-31 19:00:36'),people199,5
date ('1969-12-31 19:00:36'),people25,2
date ('1969-12-31 19:00:36'),people24,1
date ('1969-12-31 19:00:36'),people81,1
date ('1969-12-31 19:00:36'),people99,0
date ('1969-12-31 19:00:36'),people187,5
date ('1969-12-31 19:00:36'),people74,3
date ('1969-12-31 19:00:36'),people50,2
date ('1969-12-31 19:00:36'),people12,1
date ('1969-12-31 19:00:36'),people87,2
date ('1969-12-31 19:00:36'),people82,3
date ('1969-12-31 19:00:36'),people188,3
date ('1969-12-31 19:00:36'),people51,1
date ('1969-12-31 19:00:36'),people13,1
date ('1969-12-31 19:00:36'),people189,1
date ('1969-12-31 19:00:36'),people88,0
date ('1969-12-31 19:00:36'),people83,3
date ('1969-12-31 19:00:36'),people52,2
date ('1969-12-31 19:00:36'),people26,0
date ('1969-12-31 19:00:36'),people190,5
date ('1969-12-31 19:00:36'),people89,1
date ('1969-12-31 19:00:36'),people14,3
date ('1969-12-31 19:00:36'),people84,3
date ('1969-12-31 19:00:36'),people53,3
date ('1969-12-31 19:00:36'),people27,0
date ('1969-12-31 19:00:36'),people191,2
date ('1969-12-31 19:00:36'),people15,0
date ('1969-12-31 19:00:36'),people90,1
date ('1969-12-31 19:00:36'),people85,1
date ('1969-12-31 19:00:36'),people54,0
date ('1969-12-31 19:00:36'),people28,3
date ('1969-12-31 19:00:36'),people192,0
date ('1969-12-31 19:00:36'),people16,0
date ('1969-12-31 19:00:36'),people91,2
date ('1969-12-31 19:00:36'),people55,0
date ('1969-12-31 19:00:36'),people86,4
date ('1969-12-31 19:00:36'),people29,0
date ('1969-12-31 19:00:36'),people181,0
date ('1969-12-31 19:00:36'),people17,0
date ('1969-12-31 19:00:36'),people92,1
date ('1969-12-31 19:00:36'),people75,2
date ('1969-12-31 19:00:36'),people30,1
date ('1969-12-31 19:00:36'),people37,5
date ('1969-12-31 19:00:36'),people182,2
date ('1969-12-31 19:00:36'),people6,1
date ('1969-12-31 19:00:36'),people76,0
date ('1969-12-31 19:00:36'),people38,1
date ('1969-12-31 19:00:36'),people0,1
date ('1969-12-31 19:00:36'),people183,0
date ('1969-12-31 19:00:36'),people7,0
date ('1969-12-31 19:00:36'),people77,0
date ('1969-12-31 19:00:36'),people39,0
date ('1969-12-31 19:00:36'),people1,2
date ('1969-12-31 19:00:36'),people184,2
date ('1969-12-31 19:00:36'),people8,1
date ('1969-12-31 19:00:36'),people40,2
date ('1969-12-31 19:00:36'),people78,1
date ('1969-12-31 19:00:36'),people2,0
date ('1969-12-31 19:00:36'),people185,2
date ('1969-12-31 19:00:36'),people9,0
date ('1969-12-31 19:00:36'),people41,0
date ('1969-12-31 19:00:36'),people79,0
date ('1969-12-31 19:00:36'),people186,1
date ('1969-12-31 19:00:36'),people3,1
date ('1969-12-31 19:00:36'),people10,1
date ('1969-12-31 19:00:36'),people42,1
date ('1969-12-31 19:00:36'),people175,2
date ('1969-12-31 19:00:36'),people80,1
date ('1969-12-31 19:00:36'),people4,0
date ('1969-12-31 19:00:36'),people11,0
date ('1969-12-31 19:00:36'),people143,2
date ('1969-12-31 19:00:36'),people176,2
date ('1969-12-31 19:00:36'),people118,2
date ('1969-12-31 19:00:36'),people168,0
date ('1969-12-31 19:00:36'),people5,0
date ('1969-12-31 19:00:36'),people144,2
date ('1969-12-31 19:00:36'),people177,2
date ('1969-12-31 19:00:36'),people119,3
date ('1969-12-31 19:00:36'),people169,3
date ('1969-12-31 19:00:36'),people131,2
date ('1969-12-31 19:00:36'),people137,0
date ('1969-12-31 19:00:36'),people145,1
date ('1969-12-31 19:00:36'),people178,1
date ('1969-12-31 19:00:36'),people170,4
date ('1969-12-31 19:00:36'),people120,0
date ('1969-12-31 19:00:36'),people132,2
date ('1969-12-31 19:00:36'),people138,2
date ('1969-12-31 19:00:36'),people146,1
date ('1969-12-31 19:00:36'),people179,0
date ('1969-12-31 19:00:36'),people121,2
date ('1969-12-31 19:00:36'),people171,0
date ('1969-12-31 19:00:36'),people133,2
date ('1969-12-31 19:00:36'),people139,2
date ('1969-12-31 19:00:36'),people147,1
date ('1969-12-31 19:00:36'),people180,2
date ('1969-12-31 19:00:36'),people122,1
date ('1969-12-31 19:00:36'),people172,2
date ('1969-12-31 19:00:36'),people140,2
date ('1969-12-31 19:00:36'),people134,2
date ('1969-12-31 19:00:36'),people148,2
date ('1969-12-31 19:00:36'),people156,0
date ('1969-12-31 19:00:36'),people123,3
date ('1969-12-31 19:00:36'),people141,1
date ('1969-12-31 19:00:36'),people173,0
date ('1969-12-31 19:00:36'),people135,3
date ('1969-12-31 19:00:36'),people149,3
date ('1969-12-31 19:00:36'),people157,1
date ('1969-12-31 19:00:36'),people124,0
date ('1969-12-31 19:00:36'),people142,5
date ('1969-12-31 19:00:36'),people174,2
date ('1969-12-31 19:00:36'),people136,0
date ('1969-12-31 19:00:36'),people158,0
date ('1969-12-31 19:00:36'),people162,1
date ('1969-12-31 19:00:36'),people112,1
date ('1969-12-31 19:00:36'),people150,0
date ('1969-12-31 19:00:36'),people125,0
date ('1969-12-31 19:00:36'),people159,1
date ('1969-12-31 19:00:36'),people113,1
date ('1969-12-31 19:00:36'),people163,2
date ('1969-12-31 19:00:36'),people151,4
date ('1969-12-31 19:00:36'),people126,0
date ('1969-12-31 19:00:36'),people114,2
date ('1969-12-31 19:00:36'),people160,2
date ('1969-12-31 19:00:36'),people164,1
date ('1969-12-31 19:00:36'),people127,2
date ('1969-12-31 19:00:36'),people152,2
date ('1969-12-31 19:00:36'),people115,1
date ('1969-12-31 19:00:36'),people161,0
date ('1969-12-31 19:00:36'),people165,0
date ('1969-12-31 19:00:36'),people128,1
date ('1969-12-31 19:00:36'),people153,0
date ('1969-12-31 19:00:36'),people166,0
date ('1969-12-31 19:00:36'),people116,1
date ('1969-12-31 19:00:36'),people154,2
date ('1969-12-31 19:00:36'),people129,5
date ('1969-12-31 19:00:36'),people117,0
date ('1969-12-31 19:00:36'),people167,1
date ('1969-12-31 19:00:36'),people155,0
date ('1969-12-31 19:00:36'),people130,0
date ('1969-12-31 19:00:36'),people106,2
date ('1969-12-31 19:00:36'),people100,5
date ('1969-12-31 19:00:36'),people107,0
date ('1969-12-31 19:00:36'),people108,3
date ('1969-12-31 19:00:36'),people101,0
date ('1969-12-31 19:00:36'),people102,0
date ('1969-12-31 19:00:36'),people109,0
date ('1969-12-31 19:00:36'),people110,2
date ('1969-12-31 19:00:36'),people103,3
date ('1969-12-31 19:00:36'),people111,4
date ('1969-12-31 19:00:36'),people104,2
date ('1969-12-31 19:00:36'),people105,1
date ('1969-12-31 19:00:36'),people44,1
date ('1969-12-31 19:00:36'),people45,3
date ('1969-12-31 19:00:36'),people46,1
date ('1969-12-31 19:00:36'),people47,1
date ('1969-12-31 19:00:36'),people48,0
date ('1969-12-31 19:00:36'),people49,3
date ('1969-12-31 19:00:37'),people168,0
date ('1969-12-31 19:00:37'),people93,1
date ('1969-12-31 19:00:37'),people131,2
date ('1969-12-31 19:00:37'),people150,1
date ('1969-12-31 19:00:37'),people143,2
date ('1969-12-31 19:00:37'),people118,2
date ('1969-12-31 19:00:37'),people156,0
date ('1969-12-31 19:00:37'),people193,2
date ('1969-12-31 19:00:37'),people132,2
date ('1969-12-31 19:00:37'),people94,3
date ('1969-12-31 19:00:37'),people194,2
date ('1969-12-31 19:00:37'),people151,4
date ('1969-12-31 19:00:37'),people157,1
date ('1969-12-31 19:00:37'),people119,3
date ('1969-12-31 19:00:37'),people133,2
date ('1969-12-31 19:00:37'),people144,2
date ('1969-12-31 19:00:37'),people95,0
date ('1969-12-31 19:00:37'),people120,0
date ('1969-12-31 19:00:37'),people134,2
date ('1969-12-31 19:00:37'),people152,2
date ('1969-12-31 19:00:37'),people158,0
date ('1969-12-31 19:00:37'),people145,1
date ('1969-12-31 19:00:37'),people195,2
date ('1969-12-31 19:00:37'),people96,4
date ('1969-12-31 19:00:37'),people121,2
date ('1969-12-31 19:00:37'),people135,3
date ('1969-12-31 19:00:37'),people153,0
date ('1969-12-31 19:00:37'),people196,1
date ('1969-12-31 19:00:37'),people97,2
date ('1969-12-31 19:00:37'),people146,1
date ('1969-12-31 19:00:37'),people159,1
date ('1969-12-31 19:00:37'),people122,1
date ('1969-12-31 19:00:37'),people136,0
date ('1969-12-31 19:00:37'),people154,2
date ('1969-12-31 19:00:37'),people197,1
date ('1969-12-31 19:00:37'),people98,1
date ('1969-12-31 19:00:37'),people123,3
date ('1969-12-31 19:00:37'),people147,1
date ('1969-12-31 19:00:37'),people160,2
date ('1969-12-31 19:00:37'),people125,0
date ('1969-12-31 19:00:37'),people155,0
date ('1969-12-31 19:00:37'),people198,2
date ('1969-12-31 19:00:37'),people99,0
date ('1969-12-31 19:00:37'),people124,0
date ('1969-12-31 19:00:37'),people148,2
date ('1969-12-31 19:00:37'),people161,0
date ('1969-12-31 19:00:37'),people126,0
date ('1969-12-31 19:00:37'),people181,0
date ('1969-12-31 19:00:37'),people199,5
date ('1969-12-31 19:00:37'),people112,1
date ('1969-12-31 19:00:37'),people87,2
date ('1969-12-31 19:00:37'),people137,0
date ('1969-12-31 19:00:37'),people127,2
date ('1969-12-31 19:00:37'),people149,3
date ('1969-12-31 19:00:37'),people187,5
date ('1969-12-31 19:00:37'),people88,0
date ('1969-12-31 19:00:37'),people113,1
date ('1969-12-31 19:00:37'),people182,1
date ('1969-12-31 19:00:37'),people138,2
date ('1969-12-31 19:00:37'),people128,1
date ('1969-12-31 19:00:37'),people188,3
date ('1969-12-31 19:00:37'),people89,1
date ('1969-12-31 19:00:37'),people183,0
date ('1969-12-31 19:00:37'),people114,2
date ('1969-12-31 19:00:37'),people139,2
date ('1969-12-31 19:00:37'),people129,5
date ('1969-12-31 19:00:37'),people189,1
date ('1969-12-31 19:00:37'),people184,2
date ('1969-12-31 19:00:37'),people90,1
date ('1969-12-31 19:00:37'),people115,1
date ('1969-12-31 19:00:37'),people140,2
date ('1969-12-31 19:00:37'),people130,0
date ('1969-12-31 19:00:37'),people190,4
date ('1969-12-31 19:00:37'),people185,2
date ('1969-12-31 19:00:37'),people91,2
date ('1969-12-31 19:00:37'),people116,1
date ('1969-12-31 19:00:37'),people141,1
date ('1969-12-31 19:00:37'),people186,1
date ('1969-12-31 19:00:37'),people191,2
date ('1969-12-31 19:00:37'),people92,1
date ('1969-12-31 19:00:37'),people106,2
date ('1969-12-31 19:00:37'),people117,0
date ('1969-12-31 19:00:37'),people142,5
date ('1969-12-31 19:00:37'),people175,2
date ('1969-12-31 19:00:37'),people192,0
date ('1969-12-31 19:00:37'),people100,5
date ('1969-12-31 19:00:37'),people107,0
date ('1969-12-31 19:00:37'),people81,1
date ('1969-12-31 19:00:37'),people162,1
date ('1969-12-31 19:00:37'),people176,2
date ('1969-12-31 19:00:37'),people101,0
date ('1969-12-31 19:00:37'),people163,2
date ('1969-12-31 19:00:37'),people108,3
date ('1969-12-31 19:00:37'),people82,4
date ('1969-12-31 19:00:37'),people177,2
date ('1969-12-31 19:00:37'),people102,0
date ('1969-12-31 19:00:37'),people109,0
date ('1969-12-31 19:00:37'),people164,1
date ('1969-12-31 19:00:37'),people83,3
date ('1969-12-31 19:00:37'),people178,1
date ('1969-12-31 19:00:37'),people103,3
date ('1969-12-31 19:00:37'),people110,2
date ('1969-12-31 19:00:37'),people165,0
date ('1969-12-31 19:00:37'),people104,2
date ('1969-12-31 19:00:37'),people179,0
date ('1969-12-31 19:00:37'),people84,4
date ('1969-12-31 19:00:37'),people111,4
date ('1969-12-31 19:00:37'),people166,0
date ('1969-12-31 19:00:37'),people180,2
date ('1969-12-31 19:00:37'),people105,1
date ('1969-12-31 19:00:37'),people85,1
date ('1969-12-31 19:00:37'),people86,4
date ('1969-12-31 19:00:37'),people68,2
date ('1969-12-31 19:00:37'),people18,1
date ('1969-12-31 19:00:37'),people43,0
date ('1969-12-31 19:00:37'),people75,2
date ('1969-12-31 19:00:37'),people167,1
date ('1969-12-31 19:00:37'),people19,3
date ('1969-12-31 19:00:37'),people69,2
date ('1969-12-31 19:00:37'),people76,0
date ('1969-12-31 19:00:37'),people44,1
date ('1969-12-31 19:00:37'),people56,0
date ('1969-12-31 19:00:37'),people20,1
date ('1969-12-31 19:00:37'),people70,1
date ('1969-12-31 19:00:37'),people77,0
date ('1969-12-31 19:00:37'),people45,3
date ('1969-12-31 19:00:37'),people57,0
date ('1969-12-31 19:00:37'),people21,1
date ('1969-12-31 19:00:37'),people71,2
date ('1969-12-31 19:00:37'),people78,1
date ('1969-12-31 19:00:37'),people46,1
date ('1969-12-31 19:00:37'),people58,1
date ('1969-12-31 19:00:37'),people22,2
date ('1969-12-31 19:00:37'),people72,4
date ('1969-12-31 19:00:37'),people47,1
date ('1969-12-31 19:00:37'),people79,0
date ('1969-12-31 19:00:37'),people59,1
date ('1969-12-31 19:00:37'),people73,0
date ('1969-12-31 19:00:37'),people23,3
date ('1969-12-31 19:00:37'),people80,1
date ('1969-12-31 19:00:37'),people48,0
date ('1969-12-31 19:00:37'),people60,3
date ('1969-12-31 19:00:37'),people74,3
date ('1969-12-31 19:00:37'),people31,0
date ('1969-12-31 19:00:37'),people62,0
date ('1969-12-31 19:00:37'),people49,3
date ('1969-12-31 19:00:37'),people61,0
date ('1969-12-31 19:00:37'),people32,2
date ('1969-12-31 19:00:37'),people63,0
date ('1969-12-31 19:00:37'),people37,5
date ('1969-12-31 19:00:37'),people24,1
date ('1969-12-31 19:00:37'),people50,2
date ('1969-12-31 19:00:37'),people33,4
date ('1969-12-31 19:00:37'),people64,0
date ('1969-12-31 19:00:37'),people12,1
date ('1969-12-31 19:00:37'),people51,1
date ('1969-12-31 19:00:37'),people38,1
date ('1969-12-31 19:00:37'),people34,1
date ('1969-12-31 19:00:37'),people65,1
date ('1969-12-31 19:00:37'),people13,1
date ('1969-12-31 19:00:37'),people52,2
date ('1969-12-31 19:00:37'),people39,0
date ('1969-12-31 19:00:37'),people35,0
date ('1969-12-31 19:00:37'),people66,0
date ('1969-12-31 19:00:37'),people14,3
date ('1969-12-31 19:00:37'),people40,2
date ('1969-12-31 19:00:37'),people53,3
date ('1969-12-31 19:00:37'),people36,1
date ('1969-12-31 19:00:37'),people67,2
date ('1969-12-31 19:00:37'),people15,0
date ('1969-12-31 19:00:37'),people41,0
date ('1969-12-31 19:00:37'),people54,0
date ('1969-12-31 19:00:37'),people25,2
date ('1969-12-31 19:00:37'),people16,0
date ('1969-12-31 19:00:37'),people55,0
date ('1969-12-31 19:00:37'),people42,1
date ('1969-12-31 19:00:37'),people169,3
date ('1969-12-31 19:00:37'),people17,0
date ('1969-12-31 19:00:37'),people6,1
date ('1969-12-31 19:00:37'),people0,1
date ('1969-12-31 19:00:37'),people170,4
date ('1969-12-31 19:00:37'),people171,0
date ('1969-12-31 19:00:37'),people7,0
date ('1969-12-31 19:00:37'),people1,2
date ('1969-12-31 19:00:37'),people172,2
date ('1969-12-31 19:00:37'),people2,0
date ('1969-12-31 19:00:37'),people8,0
date ('1969-12-31 19:00:37'),people9,0
date ('1969-12-31 19:00:37'),people3,1
date ('1969-12-31 19:00:37'),people173,0
date ('1969-12-31 19:00:37'),people4,0
date ('1969-12-31 19:00:37'),people10,1
date ('1969-12-31 19:00:37'),people174,2
date ('1969-12-31 19:00:37'),people5,0
date ('1969-12-31 19:00:37'),people11,0
date ('1969-12-31 19:00:37'),people26,0
date ('1969-12-31 19:00:37'),people27,0
date ('1969-12-31 19:00:37'),people28,2
date ('1969-12-31 19:00:37'),people29,0
date ('1969-12-31 19:00:37'),people30,1
date ('1969-12-31 19:00:38'),people93,1
date ('1969-12-31 19:00:38'),people106,2
date ('1969-12-31 19:00:38'),people156,0
date ('1969-12-31 19:00:38'),people193,2
date ('1969-12-31 19:00:38'),people168,0
date ('1969-12-31 19:00:38'),people100,5
date ('1969-12-31 19:00:38'),people118,2
date ('1969-12-31 19:00:38'),people143,2
date ('1969-12-31 19:00:38'),people194,2
date ('1969-12-31 19:00:38'),people107,0
date ('1969-12-31 19:00:38'),people157,0
date ('1969-12-31 19:00:38'),people101,0
date ('1969-12-31 19:00:38'),people169,3
date ('1969-12-31 19:00:38'),people144,2
date ('1969-12-31 19:00:38'),people195,2
date ('1969-12-31 19:00:38'),people119,3
date ('1969-12-31 19:00:38'),people158,0
date ('1969-12-31 19:00:38'),people108,3
date ('1969-12-31 19:00:38'),people102,1
date ('1969-12-31 19:00:38'),people170,4
date ('1969-12-31 19:00:38'),people196,1
date ('1969-12-31 19:00:38'),people120,0
date ('1969-12-31 19:00:38'),people145,1
date ('1969-12-31 19:00:38'),people109,0
date ('1969-12-31 19:00:38'),people171,0
date ('1969-12-31 19:00:38'),people159,1
date ('1969-12-31 19:00:38'),people103,3
date ('1969-12-31 19:00:38'),people197,1
date ('1969-12-31 19:00:38'),people121,2
date ('1969-12-31 19:00:38'),people146,1
date ('1969-12-31 19:00:38'),people110,2
date ('1969-12-31 19:00:38'),people160,2
date ('1969-12-31 19:00:38'),people172,2
date ('1969-12-31 19:00:38'),people104,2
date ('1969-12-31 19:00:38'),people198,2
date ('1969-12-31 19:00:38'),people147,1
date ('1969-12-31 19:00:38'),people122,1
date ('1969-12-31 19:00:38'),people105,1
date ('1969-12-31 19:00:38'),people111,4
date ('1969-12-31 19:00:38'),people161,0
date ('1969-12-31 19:00:38'),people199,5
date ('1969-12-31 19:00:38'),people173,0
date ('1969-12-31 19:00:38'),people148,2
date ('1969-12-31 19:00:38'),people162,1
date ('1969-12-31 19:00:38'),people123,3
date ('1969-12-31 19:00:38'),people150,1
date ('1969-12-31 19:00:38'),people174,2
date ('1969-12-31 19:00:38'),people124,0
date ('1969-12-31 19:00:38'),people149,3
date ('1969-12-31 19:00:38'),people163,2
date ('1969-12-31 19:00:38'),people187,5
date ('1969-12-31 19:00:38'),people151,4
date ('1969-12-31 19:00:38'),people112,1
date ('1969-12-31 19:00:38'),people152,2
date ('1969-12-31 19:00:38'),people137,0
date ('1969-12-31 19:00:38'),people188,3
date ('1969-12-31 19:00:38'),people164,1
date ('1969-12-31 19:00:38'),people113,1
date ('1969-12-31 19:00:38'),people153,0
date ('1969-12-31 19:00:38'),people165,0
date ('1969-12-31 19:00:38'),people138,2
date ('1969-12-31 19:00:38'),people189,1
date ('1969-12-31 19:00:38'),people114,2
date ('1969-12-31 19:00:38'),people154,2
date ('1969-12-31 19:00:38'),people190,4
date ('1969-12-31 19:00:38'),people166,0
date ('1969-12-31 19:00:38'),people139,2
date ('1969-12-31 19:00:38'),people115,1
date ('1969-12-31 19:00:38'),people155,0
date ('1969-12-31 19:00:38'),people191,2
date ('1969-12-31 19:00:38'),people116,1
date ('1969-12-31 19:00:38'),people167,1
date ('1969-12-31 19:00:38'),people140,2
date ('1969-12-31 19:00:38'),people43,0
date ('1969-12-31 19:00:38'),people192,0
date ('1969-12-31 19:00:38'),people181,0
date ('1969-12-31 19:00:38'),people175,2
date ('1969-12-31 19:00:38'),people117,0
date ('1969-12-31 19:00:38'),people141,1
date ('1969-12-31 19:00:38'),people18,1
date ('1969-12-31 19:00:38'),people44,1
date ('1969-12-31 19:00:38'),people182,1
date ('1969-12-31 19:00:38'),people176,2
date ('1969-12-31 19:00:38'),people19,3
date ('1969-12-31 19:00:38'),people6,1
date ('1969-12-31 19:00:38'),people142,5
date ('1969-12-31 19:00:38'),people183,0
date ('1969-12-31 19:00:38'),people45,3
date ('1969-12-31 19:00:38'),people177,2
date ('1969-12-31 19:00:38'),people131,2
date ('1969-12-31 19:00:38'),people20,1
date ('1969-12-31 19:00:38'),people46,1
date ('1969-12-31 19:00:38'),people184,2
date ('1969-12-31 19:00:38'),people7,0
date ('1969-12-31 19:00:38'),people178,1
date ('1969-12-31 19:00:38'),people21,1
date ('1969-12-31 19:00:38'),people185,2
date ('1969-12-31 19:00:38'),people47,1
date ('1969-12-31 19:00:38'),people132,2
date ('1969-12-31 19:00:38'),people8,0
date ('1969-12-31 19:00:38'),people179,0
date ('1969-12-31 19:00:38'),people22,2
date ('1969-12-31 19:00:38'),people186,1
date ('1969-12-31 19:00:38'),people133,2
date ('1969-12-31 19:00:38'),people48,0
date ('1969-12-31 19:00:38'),people180,2
date ('1969-12-31 19:00:38'),people94,3
date ('1969-12-31 19:00:38'),people9,0
date ('1969-12-31 19:00:38'),people134,2
date ('1969-12-31 19:00:38'),people68,2
date ('1969-12-31 19:00:38'),people12,1
date ('1969-12-31 19:00:38'),people95,0
date ('1969-12-31 19:00:38'),people10,1
date ('1969-12-31 19:00:38'),people125,0
date ('1969-12-31 19:00:38'),people49,3
date ('1969-12-31 19:00:38'),people135,3
date ('1969-12-31 19:00:38'),people69,2
date ('1969-12-31 19:00:38'),people13,1
date ('1969-12-31 19:00:38'),people96,4
date ('1969-12-31 19:00:38'),people126,0
date ('1969-12-31 19:00:38'),people11,0
date ('1969-12-31 19:00:38'),people136,0
date ('1969-12-31 19:00:38'),people37,5
date ('1969-12-31 19:00:38'),people14,3
date ('1969-12-31 19:00:38'),people70,1
date ('1969-12-31 19:00:38'),people97,2
date ('1969-12-31 19:00:38'),people38,1
date ('1969-12-31 19:00:38'),people0,1
date ('1969-12-31 19:00:38'),people127,1
date ('1969-12-31 19:00:38'),people15,0
date ('1969-12-31 19:00:38'),people71,2
date ('1969-12-31 19:00:38'),people98,1
date ('1969-12-31 19:00:38'),people39,0
date ('1969-12-31 19:00:38'),people128,0
date ('1969-12-31 19:00:38'),people1,2
date ('1969-12-31 19:00:38'),people16,0
date ('1969-12-31 19:00:38'),people72,4
date ('1969-12-31 19:00:38'),people99,0
date ('1969-12-31 19:00:38'),people40,2
date ('1969-12-31 19:00:38'),people129,5
date ('1969-12-31 19:00:38'),people17,0
date ('1969-12-31 19:00:38'),people2,0
date ('1969-12-31 19:00:38'),people73,0
date ('1969-12-31 19:00:38'),people87,3
date ('1969-12-31 19:00:38'),people130,0
date ('1969-12-31 19:00:38'),people41,0
date ('1969-12-31 19:00:38'),people81,1
date ('1969-12-31 19:00:38'),people3,1
date ('1969-12-31 19:00:38'),people74,3
